Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,DayOfWeek,IsWeekend,TimeKey
2022-01-06,S001,P0015,71,71,91,16.63,0,Sunny,0,19.71,Winter,0,106,2022,1,1,6,4,0,2022-W01
2022-01-06,S001,P0016,685,71,0,36.35,5,Sunny,0,40.11,Winter,0,94,2022,1,1,6,4,0,2022-W01
2022-01-06,S001,P0017,78,78,138,24.24,10,Sunny,0,21.31,Winter,0,132,2022,1,1,6,4,0,2022-W01
2022-01-06,S001,P0018,231,123,0,60.31,10,Sunny,0,58.34,Winter,0,112,2022,1,1,6,4,0,2022-W01
2022-01-06,S001,P0019,72,72,69,110.01,5,Sunny,0,121.77,Winter,0,82,2022,1,1,6,4,0,2022-W01
2022-01-06,S001,P0020,432,157,0,129.63,10,Sunny,0,149.36,Winter,0,133,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0001,377,128,0,89.44,0,Snowy,0,84.9,Winter,0,113,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0002,136,69,214,31.48,10,Snowy,1,29.66,Winter,0,96,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0003,337,97,0,70.03,10,Snowy,0,79.27,Winter,0,86,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0004,182,110,0,37.81,10,Snowy,1,40.19,Winter,0,97,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0005,639,55,0,75.35,10,Snowy,0,72.02,Winter,0,53,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0006,115,115,148,68.69,10,Snowy,0,63.47,Winter,0,127,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0007,361,85,0,26.4,10,Snowy,0,24.37,Winter,0,88,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0008,140,77,0,22.32,10,Snowy,0,26.84,Winter,0,86,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0009,298,113,0,54.33,25,Snowy,1,50.38,Winter,0,129,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0010,99,91,140,94.6,5,Snowy,0,89.83,Winter,0,118,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0011,353,152,0,92.11,20,Snowy,1,89.74,Winter,0,143,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0012,864,70,0,68.15,5,Snowy,0,58.85,Winter,0,92,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0013,218,108,544,24.89,10,Snowy,1,24.8,Winter,0,154,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0014,682,33,0,98.21,0,Snowy,0,115.59,Winter,0,31,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0015,985,117,0,74.99,0,Snowy,0,72.16,Winter,0,107,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0016,180,30,0,71.37,0,Snowy,0,75.28,Winter,0,37,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0017,372,33,0,17.88,5,Snowy,0,15.35,Winter,0,51,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0018,86,86,87,30.2,0,Snowy,0,28.21,Winter,0,105,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0019,734,139,0,93.63,0,Snowy,0,111.08,Winter,0,116,2022,1,1,6,4,0,2022-W01
2022-01-06,S002,P0020,177,88,0,134.79,10,Snowy,0,130.59,Winter,0,102,2022,1,1,6,4,0,2022-W01
2022-01-07,S001,P0001,92,92,0,66.07,10,Snowy,0,63.57,Winter,0,87,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0002,173,96,0,58.58,10,Snowy,0,63.45,Winter,0,94,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0003,359,51,0,43.04,15,Snowy,1,49.62,Winter,0,71,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0004,105,65,0,99.27,0,Snowy,0,91.37,Winter,0,57,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0005,1357,64,0,56.02,10,Snowy,0,47.81,Winter,0,97,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0006,180,85,0,46.2,0,Snowy,0,40.13,Winter,0,115,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0007,625,87,0,25.04,10,Snowy,1,26.46,Winter,0,134,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0008,108,108,110,46.73,5,Snowy,0,53.28,Winter,0,124,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0009,224,94,0,96.57,5,Snowy,0,96.17,Winter,0,120,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0010,675,36,0,114.83,5,Snowy,0,111.12,Winter,0,45,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0011,144,59,0,163.3,5,Snowy,0,155.39,Winter,0,76,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0012,171,56,131,61.32,20,Snowy,1,70.34,Winter,0,76,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0013,199,44,0,23.68,25,Snowy,1,23.5,Winter,0,66,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0014,476,109,0,60.19,20,Snowy,1,65.11,Winter,0,108,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0015,91,91,95,16.24,5,Snowy,0,14.01,Winter,0,98,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0016,614,148,0,38.9,20,Snowy,1,42.05,Winter,0,175,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0017,138,79,118,22.03,10,Snowy,0,20.69,Winter,0,102,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0018,108,108,134,50.74,25,Snowy,1,55.32,Winter,0,132,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0019,69,55,55,104.86,0,Snowy,0,111.23,Winter,0,55,2022,1,1,7,5,0,2022-W01
2022-01-07,S001,P0020,275,111,0,122.03,20,Snowy,1,108.97,Winter,0,135,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0001,249,96,0,84.54,10,Cloudy,0,91.97,Winter,0,146,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0002,206,57,0,31.44,0,Cloudy,0,27.0,Winter,0,66,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0003,240,72,244,59.13,25,Cloudy,1,54.77,Winter,0,75,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0004,72,69,250,41.02,5,Cloudy,0,37.35,Winter,0,90,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0005,584,112,0,101.71,0,Cloudy,0,101.33,Winter,0,108,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0006,148,148,134,74.21,0,Cloudy,0,87.19,Winter,0,134,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0007,276,200,492,32.05,20,Cloudy,1,31.94,Winter,0,195,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0008,63,63,102,25.23,10,Cloudy,0,29.11,Winter,0,124,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0009,706,132,0,70.5,0,Cloudy,0,63.7,Winter,0,120,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0010,148,110,120,95.48,0,Cloudy,0,106.6,Winter,0,121,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0011,201,185,0,109.02,5,Cloudy,0,131.59,Winter,0,160,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0012,794,129,0,61.38,15,Cloudy,1,70.19,Winter,0,110,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0013,110,92,0,22.95,10,Cloudy,1,22.65,Winter,0,126,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0014,649,98,708,114.8,25,Cloudy,1,133.09,Winter,0,163,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0015,868,135,0,73.85,5,Cloudy,0,70.93,Winter,0,118,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0016,414,93,0,79.33,25,Cloudy,1,68.51,Winter,0,136,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0017,339,144,442,21.92,10,Cloudy,0,21.41,Winter,0,126,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0018,87,87,140,29.06,15,Cloudy,1,26.69,Winter,0,145,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0019,595,141,770,107.35,5,Cloudy,0,128.83,Winter,0,183,2022,1,1,7,5,0,2022-W01
2022-01-07,S002,P0020,344,150,498,152.69,15,Cloudy,1,137.76,Winter,0,163,2022,1,1,7,5,0,2022-W01
2022-01-08,S001,P0001,308,96,248,68.56,10,Snowy,1,80.99,Winter,0,113,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0002,77,77,208,76.3,15,Snowy,1,90.66,Winter,0,208,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0003,308,109,0,54.15,15,Snowy,1,58.19,Winter,0,142,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0004,155,32,0,69.37,20,Snowy,1,78.42,Winter,0,36,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0005,1293,95,0,53.57,5,Snowy,0,59.53,Winter,0,83,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0006,95,90,0,35.55,20,Snowy,1,37.46,Winter,0,119,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0007,538,174,650,25.99,10,Snowy,1,31.25,Winter,0,147,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0008,110,69,97,41.98,10,Snowy,1,49.25,Winter,0,107,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0009,130,83,105,88.19,5,Snowy,0,80.62,Winter,0,92,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0010,639,74,0,135.63,0,Snowy,0,126.7,Winter,0,76,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0011,282,63,0,125.42,25,Snowy,1,135.96,Winter,0,83,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0012,115,105,162,76.44,5,Snowy,0,90.0,Winter,0,90,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0013,155,55,0,26.67,10,Snowy,0,31.05,Winter,0,62,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0014,367,75,348,55.78,25,Snowy,1,58.86,Winter,0,104,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0015,95,95,137,16.38,15,Snowy,1,14.52,Winter,0,137,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0016,466,161,508,36.88,25,Snowy,1,32.95,Winter,0,160,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0017,177,79,0,21.9,0,Snowy,0,21.7,Winter,0,69,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0018,134,134,229,77.51,15,Snowy,1,73.76,Winter,0,227,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0019,69,59,64,105.33,10,Snowy,0,101.66,Winter,0,70,2022,1,1,8,6,1,2022-W01
2022-01-08,S001,P0020,588,81,0,124.39,5,Snowy,0,116.58,Winter,0,87,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0001,524,83,0,82.34,10,Cloudy,1,80.13,Winter,0,120,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0002,363,115,0,35.07,10,Cloudy,1,33.62,Winter,0,130,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0003,168,87,422,78.72,10,Cloudy,1,93.43,Winter,0,122,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0004,213,70,0,28.79,25,Cloudy,1,34.33,Winter,0,71,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0005,472,40,0,72.89,5,Cloudy,0,79.95,Winter,0,44,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0006,134,92,120,60.13,25,Cloudy,1,54.74,Winter,0,143,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0007,76,76,441,33.12,10,Cloudy,1,32.8,Winter,0,163,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0008,102,102,139,23.49,15,Cloudy,1,25.55,Winter,0,120,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0009,574,133,0,63.41,10,Cloudy,0,73.82,Winter,0,137,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0010,158,158,129,107.34,0,Cloudy,0,117.4,Winter,0,161,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0011,584,125,526,97.54,20,Cloudy,1,107.49,Winter,0,183,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0012,665,63,0,70.27,0,Cloudy,0,83.04,Winter,0,101,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0013,18,18,0,25.05,0,Cloudy,0,22.96,Winter,0,120,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0014,551,170,0,130.84,20,Cloudy,1,124.27,Winter,0,169,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0015,733,217,798,75.7,20,Cloudy,1,66.84,Winter,0,188,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0016,321,112,409,98.35,15,Cloudy,1,104.4,Winter,0,187,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0017,195,84,0,19.89,5,Cloudy,0,17.14,Winter,0,80,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0018,140,140,191,30.56,25,Cloudy,1,29.2,Winter,0,213,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0019,454,55,0,77.42,10,Cloudy,0,67.71,Winter,0,75,2022,1,1,8,6,1,2022-W01
2022-01-08,S002,P0020,194,90,0,155.62,0,Cloudy,0,175.58,Winter,0,130,2022,1,1,8,6,1,2022-W01
2022-01-09,S001,P0001,212,57,0,62.76,10,Sunny,0,67.11,Winter,0,87,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0002,208,134,169,80.13,5,Sunny,0,87.22,Winter,0,183,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0003,199,165,526,66.41,5,Sunny,0,64.8,Winter,0,157,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0004,123,82,233,112.58,5,Sunny,0,119.28,Winter,0,124,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0005,1198,88,0,56.42,5,Sunny,0,63.03,Winter,0,99,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0006,445,113,0,43.73,10,Sunny,0,43.22,Winter,0,132,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0007,364,65,0,21.29,10,Sunny,0,24.82,Winter,0,84,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0008,138,87,0,38.58,10,Sunny,0,44.2,Winter,0,81,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0009,152,117,145,95.45,5,Sunny,0,104.23,Winter,0,133,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0010,565,101,0,121.82,15,Sunny,1,133.27,Winter,0,107,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0011,219,130,179,173.38,10,Sunny,0,158.23,Winter,0,110,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0012,141,84,253,86.89,10,Sunny,0,80.21,Winter,0,131,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0013,100,100,98,30.92,10,Sunny,0,36.09,Winter,0,105,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0014,292,178,0,94.42,0,Sunny,0,91.69,Winter,0,168,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0015,137,65,104,16.07,5,Sunny,0,15.17,Winter,0,95,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0016,305,131,0,42.45,10,Sunny,0,49.21,Winter,0,163,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0017,98,70,93,17.97,25,Sunny,1,16.67,Winter,0,95,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0018,229,81,0,58.15,10,Sunny,0,56.34,Winter,0,101,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0019,74,44,67,110.34,0,Sunny,0,116.75,Winter,0,68,2022,1,1,9,7,1,2022-W01
2022-01-09,S001,P0020,507,217,786,131.7,25,Sunny,1,126.45,Winter,0,186,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0001,441,85,0,72.8,10,Cloudy,0,77.77,Winter,0,97,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0002,248,98,200,35.31,0,Cloudy,0,31.8,Winter,0,99,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0003,81,75,0,83.67,5,Cloudy,0,91.79,Winter,0,124,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0004,143,83,0,37.02,5,Cloudy,0,44.17,Winter,0,75,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0005,432,60,312,89.65,5,Cloudy,0,83.39,Winter,0,86,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0006,162,136,137,81.45,0,Cloudy,0,71.23,Winter,0,149,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0007,0,0,0,29.68,10,Cloudy,0,35.85,Winter,0,142,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0008,139,81,111,27.27,0,Cloudy,0,26.63,Winter,0,99,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0009,441,91,0,71.1,0,Cloudy,0,83.59,Winter,0,140,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0010,129,129,226,99.51,20,Cloudy,1,106.88,Winter,0,219,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0011,459,91,0,95.2,5,Cloudy,0,105.75,Winter,0,114,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0012,602,79,0,69.5,0,Cloudy,0,78.54,Winter,0,98,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0013,544,118,0,22.14,10,Cloudy,0,21.55,Winter,0,114,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0014,381,70,0,111.09,10,Cloudy,0,100.24,Winter,0,77,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0015,516,109,0,68.62,0,Cloudy,0,79.51,Winter,0,95,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0016,209,86,0,95.73,0,Cloudy,0,103.08,Winter,0,119,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0017,111,111,578,21.43,25,Cloudy,1,19.79,Winter,0,183,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0018,191,81,0,25.49,5,Cloudy,0,23.69,Winter,0,70,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0019,399,85,0,88.51,0,Cloudy,0,105.81,Winter,0,99,2022,1,1,9,7,1,2022-W01
2022-01-09,S002,P0020,104,104,0,143.21,20,Cloudy,1,127.5,Winter,0,162,2022,1,1,9,7,1,2022-W01
2022-01-10,S001,P0001,403,88,0,68.99,5,Cloudy,0,81.14,Winter,0,99,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0002,243,192,0,74.31,10,Cloudy,1,78.49,Winter,0,175,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0003,476,109,0,59.9,10,Cloudy,0,54.6,Winter,0,140,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0004,41,32,0,84.98,0,Cloudy,0,92.98,Winter,0,31,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0005,1110,142,0,61.16,10,Cloudy,0,65.97,Winter,0,142,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0006,332,51,0,39.24,0,Cloudy,0,38.52,Winter,0,67,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0007,299,166,0,26.19,15,Cloudy,1,25.75,Winter,0,152,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0008,51,51,132,43.59,15,Cloudy,1,52.42,Winter,0,138,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0009,180,180,174,107.23,5,Cloudy,0,118.55,Winter,0,175,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0010,464,60,0,125.13,5,Cloudy,0,112.97,Winter,0,68,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0011,89,89,188,171.1,0,Cloudy,0,206.83,Winter,0,90,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0012,219,108,0,92.85,10,Cloudy,0,90.63,Winter,0,154,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0013,98,98,114,33.19,5,Cloudy,0,35.15,Winter,0,110,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0014,114,107,0,67.09,10,Cloudy,0,72.16,Winter,0,105,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0015,176,74,109,15.42,10,Cloudy,0,17.93,Winter,0,115,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0016,174,75,0,35.68,10,Cloudy,0,32.83,Winter,0,89,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0017,121,85,77,20.01,15,Cloudy,1,17.98,Winter,0,90,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0018,148,148,218,88.17,10,Cloudy,1,75.18,Winter,0,259,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0019,97,53,52,100.04,5,Cloudy,0,117.28,Winter,0,56,2022,1,2,10,1,0,2022-W02
2022-01-10,S001,P0020,290,22,0,72.13,25,Cloudy,1,81.55,Winter,0,21,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0001,356,147,407,92.41,5,Cloudy,0,88.99,Winter,0,140,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0002,150,61,0,27.48,15,Cloudy,1,30.15,Winter,0,88,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0003,250,110,0,89.45,5,Cloudy,0,77.47,Winter,0,130,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0004,310,84,212,37.68,5,Cloudy,0,45.01,Winter,0,80,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0005,372,94,0,106.04,0,Cloudy,0,100.79,Winter,0,122,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0006,163,116,124,64.91,10,Cloudy,0,73.71,Winter,0,125,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0007,492,161,0,31.33,10,Cloudy,1,28.42,Winter,0,143,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0008,169,114,103,25.46,10,Cloudy,1,30.11,Winter,0,127,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0009,350,59,0,60.43,0,Cloudy,0,65.04,Winter,0,89,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0010,226,182,200,101.82,10,Cloudy,0,121.22,Winter,0,181,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0011,368,65,0,87.8,10,Cloudy,0,83.43,Winter,0,90,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0012,523,126,707,76.85,10,Cloudy,0,65.9,Winter,0,149,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0013,426,96,0,22.43,10,Cloudy,0,20.78,Winter,0,118,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0014,311,80,0,126.79,10,Cloudy,0,121.62,Winter,0,117,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0015,407,65,0,65.99,0,Cloudy,0,75.98,Winter,0,84,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0016,532,140,0,95.41,10,Cloudy,0,90.03,Winter,0,136,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0017,442,103,0,18.81,20,Cloudy,1,21.5,Winter,0,131,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0018,110,110,148,23.86,25,Cloudy,1,26.25,Winter,0,138,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0019,314,111,0,87.49,5,Cloudy,0,94.21,Winter,0,111,2022,1,2,10,1,0,2022-W02
2022-01-10,S002,P0020,498,86,0,112.29,20,Cloudy,1,121.05,Winter,0,98,2022,1,2,10,1,0,2022-W02
2022-01-11,S001,P0001,315,112,0,73.71,0,Cloudy,0,85.29,Winter,0,103,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0002,51,51,176,73.44,15,Cloudy,1,66.83,Winter,0,172,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0003,367,89,0,56.98,10,Cloudy,0,55.54,Winter,0,123,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0004,242,49,0,98.78,5,Cloudy,0,87.66,Winter,0,69,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0005,968,80,0,53.96,15,Cloudy,1,53.94,Winter,0,103,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0006,281,85,0,35.91,10,Cloudy,1,32.42,Winter,0,72,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0007,133,133,0,27.21,10,Cloudy,0,31.56,Winter,0,164,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0008,132,86,96,47.22,0,Cloudy,0,43.79,Winter,0,95,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0009,174,174,188,105.27,5,Cloudy,0,116.58,Winter,0,168,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0010,404,82,500,144.24,0,Cloudy,0,166.65,Winter,0,109,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0011,179,69,0,146.6,5,Cloudy,0,160.39,Winter,0,61,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0012,364,136,0,87.87,10,Cloudy,1,84.25,Winter,0,134,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0013,114,84,80,31.51,10,Cloudy,0,26.92,Winter,0,95,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0014,355,99,329,58.9,25,Cloudy,1,70.84,Winter,0,122,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0015,211,100,0,14.0,25,Cloudy,1,13.98,Winter,0,126,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0016,607,85,0,37.94,10,Cloudy,1,37.18,Winter,0,108,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0017,113,88,98,21.69,10,Cloudy,0,20.59,Winter,0,97,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0018,218,49,0,49.44,10,Cloudy,0,42.62,Winter,0,55,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0019,96,18,0,87.02,5,Cloudy,0,95.58,Winter,0,22,2022,1,2,11,2,0,2022-W02
2022-01-11,S001,P0020,268,101,0,130.72,15,Cloudy,1,138.49,Winter,0,156,2022,1,2,11,2,0,2022-W02
2022-01-11,S002,P0001,209,93,0,82.63,10,Sunny,0,88.52,Winter,0,138,2022,1,2,11,2,0,2022-W02
2022-01-11,S002,P0002,289,83,0,27.21,10,Sunny,1,28.66,Winter,0,69,2022,1,2,11,2,0,2022-W02
2022-01-11,S002,P0003,562,58,0,73.23,0,Sunny,0,79.82,Winter,0,69,2022,1,2,11,2,0,2022-W02
2022-01-11,S002,P0004,226,48,0,38.32,5,Sunny,0,35.21,Winter,0,70,2022,1,2,11,2,0,2022-W02
2022-01-11,S002,P0005,278,108,441,83.53,20,Sunny,1,87.97,Winter,0,133,2022,1,2,11,2,0,2022-W02
2022-01-11,S002,P0006,171,171,210,76.07,20,Sunny,1,67.67,Winter,0,208,2022,1,2,11,2,0,2022-W02
2022-01-11,S002,P0007,772,111,0,32.95,5,Sunny,0,30.12,Winter,0,142,2022,1,2,11,2,0,2022-W02
2022-01-11,S002,P0008,158,137,145,31.15,5,Sunny,0,28.13,Winter,0,161,2022,1,2,11,2,0,2022-W02
2022-01-11,S002,P0009,291,143,356,82.18,5,Sunny,0,72.39,Winter,0,194,2022,1,2,11,2,0,2022-W02
