Date,Store ID,Product ID,Units Sold,Price,Discount,Promotion,Demand,Year,Month,Week,TimeKey
2022-01-09,S002,P0017,111,21.43,25,1,183,2022,1,1,2022-W01
2022-01-09,S002,P0018,81,25.49,5,0,70,2022,1,1,2022-W01
2022-01-09,S002,P0019,85,88.51,0,0,99,2022,1,1,2022-W01
2022-01-09,S002,P0020,104,143.21,20,1,162,2022,1,1,2022-W01
2022-01-10,S001,P0001,88,68.99,5,0,99,2022,1,2,2022-W02
2022-01-10,S001,P0002,192,74.31,10,1,175,2022,1,2,2022-W02
2022-01-10,S001,P0003,109,59.9,10,0,140,2022,1,2,2022-W02
2022-01-10,S001,P0004,32,84.98,0,0,31,2022,1,2,2022-W02
2022-01-10,S001,P0005,142,61.16,10,0,142,2022,1,2,2022-W02
2022-01-10,S001,P0006,51,39.24,0,0,67,2022,1,2,2022-W02
2022-01-10,S001,P0007,166,26.19,15,1,152,2022,1,2,2022-W02
2022-01-10,S001,P0008,51,43.59,15,1,138,2022,1,2,2022-W02
2022-01-10,S001,P0009,180,107.23,5,0,175,2022,1,2,2022-W02
2022-01-10,S001,P0010,60,125.13,5,0,68,2022,1,2,2022-W02
2022-01-10,S001,P0011,89,171.1,0,0,90,2022,1,2,2022-W02
2022-01-10,S001,P0012,108,92.85,10,0,154,2022,1,2,2022-W02
2022-01-10,S001,P0013,98,33.19,5,0,110,2022,1,2,2022-W02
2022-01-10,S001,P0014,107,67.09,10,0,105,2022,1,2,2022-W02
2022-01-10,S001,P0015,74,15.42,10,0,115,2022,1,2,2022-W02
2022-01-10,S001,P0016,75,35.68,10,0,89,2022,1,2,2022-W02
2022-01-10,S001,P0017,85,20.01,15,1,90,2022,1,2,2022-W02
2022-01-10,S001,P0018,148,88.17,10,1,259,2022,1,2,2022-W02
2022-01-10,S001,P0019,53,100.04,5,0,56,2022,1,2,2022-W02
2022-01-10,S001,P0020,22,72.13,25,1,21,2022,1,2,2022-W02
2022-01-10,S002,P0001,147,92.41,5,0,140,2022,1,2,2022-W02
2022-01-10,S002,P0002,61,27.48,15,1,88,2022,1,2,2022-W02
2022-01-10,S002,P0003,110,89.45,5,0,130,2022,1,2,2022-W02
2022-01-10,S002,P0004,84,37.68,5,0,80,2022,1,2,2022-W02
2022-01-10,S002,P0005,94,106.04,0,0,122,2022,1,2,2022-W02
2022-01-10,S002,P0006,116,64.91,10,0,125,2022,1,2,2022-W02
2022-01-10,S002,P0007,161,31.33,10,1,143,2022,1,2,2022-W02
2022-01-10,S002,P0008,114,25.46,10,1,127,2022,1,2,2022-W02
2022-01-10,S002,P0009,59,60.43,0,0,89,2022,1,2,2022-W02
2022-01-10,S002,P0010,182,101.82,10,0,181,2022,1,2,2022-W02
2022-01-10,S002,P0011,65,87.8,10,0,90,2022,1,2,2022-W02
2022-01-10,S002,P0012,126,76.85,10,0,149,2022,1,2,2022-W02
2022-01-10,S002,P0013,96,22.43,10,0,118,2022,1,2,2022-W02
2022-01-10,S002,P0014,80,126.79,10,0,117,2022,1,2,2022-W02
2022-01-10,S002,P0015,65,65.99,0,0,84,2022,1,2,2022-W02
2022-01-10,S002,P0016,140,95.41,10,0,136,2022,1,2,2022-W02
2022-01-10,S002,P0017,103,18.81,20,1,131,2022,1,2,2022-W02
2022-01-10,S002,P0018,110,23.86,25,1,138,2022,1,2,2022-W02
2022-01-10,S002,P0019,111,87.49,5,0,111,2022,1,2,2022-W02
2022-01-10,S002,P0020,86,112.29,20,1,98,2022,1,2,2022-W02
2022-01-11,S001,P0001,112,73.71,0,0,103,2022,1,2,2022-W02
2022-01-11,S001,P0002,51,73.44,15,1,172,2022,1,2,2022-W02
2022-01-11,S001,P0003,89,56.98,10,0,123,2022,1,2,2022-W02
2022-01-11,S001,P0004,49,98.78,5,0,69,2022,1,2,2022-W02
2022-01-11,S001,P0005,80,53.96,15,1,103,2022,1,2,2022-W02
2022-01-11,S001,P0006,85,35.91,10,1,72,2022,1,2,2022-W02
2022-01-11,S001,P0007,133,27.21,10,0,164,2022,1,2,2022-W02
2022-01-11,S001,P0008,86,47.22,0,0,95,2022,1,2,2022-W02
2022-01-11,S001,P0009,174,105.27,5,0,168,2022,1,2,2022-W02
2022-01-11,S001,P0010,82,144.24,0,0,109,2022,1,2,2022-W02
2022-01-11,S001,P0011,69,146.6,5,0,61,2022,1,2,2022-W02
2022-01-11,S001,P0012,136,87.87,10,1,134,2022,1,2,2022-W02
2022-01-11,S001,P0013,84,31.51,10,0,95,2022,1,2,2022-W02
2022-01-11,S001,P0014,99,58.9,25,1,122,2022,1,2,2022-W02
2022-01-11,S001,P0015,100,14.0,25,1,126,2022,1,2,2022-W02
2022-01-11,S001,P0016,85,37.94,10,1,108,2022,1,2,2022-W02
2022-01-11,S001,P0017,88,21.69,10,0,97,2022,1,2,2022-W02
2022-01-11,S001,P0018,49,49.44,10,0,55,2022,1,2,2022-W02
2022-01-11,S001,P0019,18,87.02,5,0,22,2022,1,2,2022-W02
2022-01-11,S001,P0020,101,130.72,15,1,156,2022,1,2,2022-W02
2022-01-11,S002,P0001,93,82.63,10,0,138,2022,1,2,2022-W02
2022-01-11,S002,P0002,83,27.21,10,1,69,2022,1,2,2022-W02
2022-01-11,S002,P0003,58,73.23,0,0,69,2022,1,2,2022-W02
2022-01-11,S002,P0004,48,38.32,5,0,70,2022,1,2,2022-W02
2022-01-11,S002,P0005,108,83.53,20,1,133,2022,1,2,2022-W02
2022-01-11,S002,P0006,171,76.07,20,1,208,2022,1,2,2022-W02
2022-01-11,S002,P0007,111,32.95,5,0,142,2022,1,2,2022-W02
2022-01-11,S002,P0008,137,31.15,5,0,161,2022,1,2,2022-W02
2022-01-11,S002,P0009,143,82.18,5,0,194,2022,1,2,2022-W02
2022-01-11,S002,P0010,142,93.68,10,0,150,2022,1,2,2022-W02
2022-01-11,S002,P0011,93,107.39,10,0,155,2022,1,2,2022-W02
2022-01-11,S002,P0012,87,59.97,15,1,87,2022,1,2,2022-W02
2022-01-11,S002,P0013,85,22.76,5,0,106,2022,1,2,2022-W02
2022-01-11,S002,P0014,203,142.46,25,1,229,2022,1,2,2022-W02
2022-01-11,S002,P0015,178,67.32,25,1,168,2022,1,2,2022-W02
2022-01-11,S002,P0016,217,88.81,25,1,196,2022,1,2,2022-W02
2022-01-11,S002,P0017,156,22.94,5,0,140,2022,1,2,2022-W02
2022-01-11,S002,P0018,46,24.77,5,0,76,2022,1,2,2022-W02
2022-01-11,S002,P0019,75,91.42,0,0,93,2022,1,2,2022-W02
2022-01-11,S002,P0020,166,136.37,20,1,144,2022,1,2,2022-W02
2022-01-12,S001,P0001,70,65.76,10,0,85,2022,1,2,2022-W02
2022-01-12,S001,P0002,131,71.02,5,0,139,2022,1,2,2022-W02
2022-01-12,S001,P0003,149,57.89,10,1,128,2022,1,2,2022-W02
2022-01-12,S001,P0004,82,104.01,0,0,84,2022,1,2,2022-W02
2022-01-12,S001,P0005,90,61.19,10,0,125,2022,1,2,2022-W02
2022-01-12,S001,P0006,121,43.79,0,0,115,2022,1,2,2022-W02
2022-01-12,S001,P0007,25,20.0,0,0,39,2022,1,2,2022-W02
2022-01-12,S001,P0008,142,38.96,25,1,142,2022,1,2,2022-W02
2022-01-12,S001,P0009,150,89.65,15,1,150,2022,1,2,2022-W02
2022-01-12,S001,P0010,67,114.38,15,1,74,2022,1,2,2022-W02
2022-01-12,S001,P0011,97,153.97,10,0,90,2022,1,2,2022-W02
2022-01-12,S001,P0012,109,75.84,10,0,103,2022,1,2,2022-W02
2022-01-12,S001,P0013,100,31.46,15,1,112,2022,1,2,2022-W02
2022-01-12,S001,P0014,69,72.22,0,0,80,2022,1,2,2022-W02
2022-01-12,S001,P0015,84,12.13,20,1,78,2022,1,2,2022-W02
2022-01-12,S001,P0016,84,30.1,25,1,108,2022,1,2,2022-W02
2022-01-12,S001,P0017,96,25.73,10,1,153,2022,1,2,2022-W02
2022-01-12,S001,P0018,111,58.26,10,0,118,2022,1,2,2022-W02
2022-01-12,S001,P0019,72,116.22,5,0,83,2022,1,2,2022-W02
2022-01-12,S001,P0020,44,102.87,10,0,63,2022,1,2,2022-W02
2022-01-12,S002,P0001,52,75.4,0,0,63,2022,1,2,2022-W02
2022-01-12,S002,P0002,169,38.32,0,0,142,2022,1,2,2022-W02
2022-01-12,S002,P0003,156,91.23,10,1,155,2022,1,2,2022-W02
2022-01-12,S002,P0004,104,38.67,5,0,87,2022,1,2,2022-W02
2022-01-12,S002,P0005,79,84.87,10,0,85,2022,1,2,2022-W02
2022-01-12,S002,P0006,67,61.68,10,0,109,2022,1,2,2022-W02
2022-01-12,S002,P0007,71,26.79,10,0,93,2022,1,2,2022-W02
2022-01-12,S002,P0008,157,28.79,15,1,173,2022,1,2,2022-W02
2022-01-12,S002,P0009,99,65.73,10,1,132,2022,1,2,2022-W02
2022-01-12,S002,P0010,102,105.84,10,1,196,2022,1,2,2022-W02
2022-01-12,S002,P0011,138,118.32,5,0,191,2022,1,2,2022-W02
2022-01-12,S002,P0012,23,51.36,5,0,31,2022,1,2,2022-W02
2022-01-12,S002,P0013,150,21.85,15,1,146,2022,1,2,2022-W02
2022-01-12,S002,P0014,42,94.84,5,0,35,2022,1,2,2022-W02
2022-01-12,S002,P0015,132,71.36,25,1,191,2022,1,2,2022-W02
2022-01-12,S002,P0016,92,78.04,25,1,130,2022,1,2,2022-W02
2022-01-12,S002,P0017,96,20.11,10,1,99,2022,1,2,2022-W02
2022-01-12,S002,P0018,73,27.19,0,0,74,2022,1,2,2022-W02
2022-01-12,S002,P0019,12,60.55,5,0,14,2022,1,2,2022-W02
2022-01-12,S002,P0020,45,121.05,10,0,70,2022,1,2,2022-W02
2022-01-13,S001,P0001,80,54.01,20,1,77,2022,1,2,2022-W02
2022-01-13,S001,P0002,179,62.77,25,1,161,2022,1,2,2022-W02
2022-01-13,S001,P0003,200,57.76,20,1,189,2022,1,2,2022-W02
2022-01-13,S001,P0004,97,93.82,15,1,86,2022,1,2,2022-W02
2022-01-13,S001,P0005,131,49.79,25,1,117,2022,1,2,2022-W02
2022-01-13,S001,P0006,62,35.52,5,0,68,2022,1,2,2022-W02
2022-01-13,S001,P0007,170,27.05,10,0,162,2022,1,2,2022-W02
2022-01-13,S001,P0008,102,42.2,10,1,93,2022,1,2,2022-W02
2022-01-13,S001,P0009,101,98.3,5,0,143,2022,1,2,2022-W02
2022-01-13,S001,P0010,41,123.69,5,0,65,2022,1,2,2022-W02
2022-01-13,S001,P0011,66,165.58,5,0,80,2022,1,2,2022-W02
2022-01-13,S001,P0012,60,72.8,10,0,76,2022,1,2,2022-W02
2022-01-13,S001,P0013,137,29.52,25,1,150,2022,1,2,2022-W02
2022-01-13,S001,P0014,79,69.54,5,0,84,2022,1,2,2022-W02
2022-01-13,S001,P0015,105,12.83,20,1,94,2022,1,2,2022-W02
2022-01-13,S001,P0016,60,34.31,5,0,77,2022,1,2,2022-W02
2022-01-13,S001,P0017,70,20.88,5,0,70,2022,1,2,2022-W02
2022-01-13,S001,P0018,145,68.97,5,0,139,2022,1,2,2022-W02
2022-01-13,S001,P0019,76,105.95,10,0,72,2022,1,2,2022-W02
2022-01-13,S001,P0020,126,158.84,0,0,149,2022,1,2,2022-W02
2022-01-13,S002,P0001,80,70.39,10,1,87,2022,1,2,2022-W02
2022-01-13,S002,P0002,37,32.83,25,1,172,2022,1,2,2022-W02
2022-01-13,S002,P0003,123,66.66,20,1,107,2022,1,2,2022-W02
2022-01-13,S002,P0004,101,41.8,20,1,151,2022,1,2,2022-W02
2022-01-13,S002,P0005,147,90.28,20,1,161,2022,1,2,2022-W02
2022-01-13,S002,P0006,81,61.84,10,0,94,2022,1,2,2022-W02
2022-01-13,S002,P0007,151,32.86,0,0,141,2022,1,2,2022-W02
2022-01-13,S002,P0008,151,21.86,25,1,137,2022,1,2,2022-W02
2022-01-13,S002,P0009,32,52.41,0,0,37,2022,1,2,2022-W02
2022-01-13,S002,P0010,113,82.99,10,0,110,2022,1,2,2022-W02
2022-01-13,S002,P0011,45,89.74,0,0,66,2022,1,2,2022-W02
2022-01-13,S002,P0012,54,53.12,10,0,52,2022,1,2,2022-W02
2022-01-13,S002,P0013,78,19.73,20,1,115,2022,1,2,2022-W02
2022-01-13,S002,P0014,103,124.3,0,0,94,2022,1,2,2022-W02
2022-01-13,S002,P0015,178,69.92,20,1,158,2022,1,2,2022-W02
2022-01-13,S002,P0016,48,82.25,5,0,74,2022,1,2,2022-W02
2022-01-13,S002,P0017,112,22.33,0,0,99,2022,1,2,2022-W02
2022-01-13,S002,P0018,97,25.62,10,0,87,2022,1,2,2022-W02
2022-01-13,S002,P0019,130,87.7,5,0,112,2022,1,2,2022-W02
2022-01-13,S002,P0020,122,148.49,5,0,115,2022,1,2,2022-W02
2022-01-14,S001,P0001,52,58.29,5,0,52,2022,1,2,2022-W02
2022-01-14,S001,P0002,156,77.32,5,0,169,2022,1,2,2022-W02
2022-01-14,S001,P0003,90,56.92,10,0,123,2022,1,2,2022-W02
2022-01-14,S001,P0004,125,113.4,10,1,127,2022,1,2,2022-W02
2022-01-14,S001,P0005,117,69.51,0,0,150,2022,1,2,2022-W02
2022-01-14,S001,P0006,13,39.8,0,0,86,2022,1,2,2022-W02
2022-01-14,S001,P0007,176,25.07,20,1,158,2022,1,2,2022-W02
2022-01-14,S001,P0008,42,37.15,5,0,56,2022,1,2,2022-W02
2022-01-14,S001,P0009,86,73.05,25,1,123,2022,1,2,2022-W02
2022-01-14,S001,P0010,50,124.61,10,0,82,2022,1,2,2022-W02
2022-01-14,S001,P0011,107,190.2,0,0,106,2022,1,2,2022-W02
2022-01-14,S001,P0012,132,92.76,15,1,174,2022,1,2,2022-W02
2022-01-14,S001,P0013,61,30.28,15,1,100,2022,1,2,2022-W02
2022-01-14,S001,P0014,140,80.45,10,0,148,2022,1,2,2022-W02
2022-01-14,S001,P0015,68,15.82,0,0,90,2022,1,2,2022-W02
2022-01-14,S001,P0016,184,47.23,5,0,164,2022,1,2,2022-W02
2022-01-14,S001,P0017,86,22.44,10,0,107,2022,1,2,2022-W02
2022-01-14,S001,P0018,109,60.23,5,0,111,2022,1,2,2022-W02
2022-01-14,S001,P0019,66,112.66,10,1,90,2022,1,2,2022-W02
2022-01-14,S001,P0020,34,105.76,5,0,56,2022,1,2,2022-W02
2022-01-14,S002,P0001,54,74.65,5,0,74,2022,1,2,2022-W02
2022-01-14,S002,P0002,53,27.82,5,0,47,2022,1,2,2022-W02
2022-01-14,S002,P0003,95,92.71,0,0,124,2022,1,2,2022-W02
2022-01-14,S002,P0004,98,37.56,20,1,132,2022,1,2,2022-W02
2022-01-14,S002,P0005,54,87.66,0,0,79,2022,1,2,2022-W02
2022-01-14,S002,P0006,40,55.13,0,0,35,2022,1,2,2022-W02
2022-01-14,S002,P0007,131,23.51,25,1,125,2022,1,2,2022-W02
2022-01-14,S002,P0008,87,23.44,10,0,101,2022,1,2,2022-W02
2022-01-14,S002,P0009,129,70.05,15,1,175,2022,1,2,2022-W02
2022-01-14,S002,P0010,59,79.83,10,0,98,2022,1,2,2022-W02
2022-01-14,S002,P0011,74,93.35,0,0,77,2022,1,2,2022-W02
2022-01-14,S002,P0012,80,54.15,25,1,110,2022,1,2,2022-W02
2022-01-14,S002,P0013,158,22.57,15,1,139,2022,1,2,2022-W02
2022-01-14,S002,P0014,55,120.26,0,0,70,2022,1,2,2022-W02
2022-01-14,S002,P0015,133,69.12,10,0,114,2022,1,2,2022-W02
2022-01-14,S002,P0016,175,108.75,10,0,184,2022,1,2,2022-W02
2022-01-14,S002,P0017,55,17.23,10,0,69,2022,1,2,2022-W02
2022-01-14,S002,P0018,99,32.11,0,0,142,2022,1,2,2022-W02
2022-01-14,S002,P0019,83,71.23,25,1,121,2022,1,2,2022-W02
2022-01-14,S002,P0020,80,137.65,10,0,108,2022,1,2,2022-W02
2022-01-15,S001,P0001,126,81.93,10,1,175,2022,1,2,2022-W02
2022-01-15,S001,P0002,174,79.21,10,0,200,2022,1,2,2022-W02
2022-01-15,S001,P0003,190,70.3,15,1,224,2022,1,2,2022-W02
2022-01-15,S001,P0004,89,97.1,25,1,136,2022,1,2,2022-W02
2022-01-15,S001,P0005,141,59.12,10,0,131,2022,1,2,2022-W02
2022-01-15,S001,P0006,62,36.11,10,0,88,2022,1,2,2022-W02
2022-01-15,S001,P0007,74,23.52,10,0,98,2022,1,2,2022-W02
2022-01-15,S001,P0008,50,39.95,5,0,76,2022,1,2,2022-W02
2022-01-15,S001,P0009,151,115.64,0,0,165,2022,1,2,2022-W02
2022-01-15,S001,P0010,59,135.69,0,0,76,2022,1,2,2022-W02
2022-01-15,S001,P0011,121,178.08,0,0,102,2022,1,2,2022-W02
2022-01-15,S001,P0012,47,76.81,5,0,76,2022,1,2,2022-W02
2022-01-15,S001,P0013,106,40.78,0,0,163,2022,1,2,2022-W02
2022-01-15,S001,P0014,87,75.37,0,0,108,2022,1,2,2022-W02
2022-01-15,S001,P0015,112,17.88,0,0,129,2022,1,2,2022-W02
2022-01-15,S001,P0016,64,29.37,20,1,82,2022,1,2,2022-W02
2022-01-15,S001,P0017,79,22.53,10,1,108,2022,1,2,2022-W02
2022-01-15,S001,P0018,120,65.44,0,0,121,2022,1,2,2022-W02
2022-01-15,S001,P0019,80,112.02,5,0,87,2022,1,2,2022-W02
2022-01-15,S001,P0020,97,118.21,25,1,146,2022,1,2,2022-W02
2022-01-15,S002,P0001,190,83.39,20,1,185,2022,1,2,2022-W02
2022-01-15,S002,P0002,107,36.18,10,0,141,2022,1,2,2022-W02
2022-01-15,S002,P0003,151,94.44,10,1,168,2022,1,2,2022-W02
2022-01-15,S002,P0004,87,44.85,15,1,155,2022,1,2,2022-W02
2022-01-15,S002,P0005,108,85.3,10,0,102,2022,1,2,2022-W02
2022-01-15,S002,P0006,72,73.04,10,0,166,2022,1,2,2022-W02
2022-01-15,S002,P0007,60,23.06,10,0,65,2022,1,2,2022-W02
2022-01-15,S002,P0008,130,28.91,10,0,172,2022,1,2,2022-W02
2022-01-15,S002,P0009,113,68.27,10,0,164,2022,1,2,2022-W02
2022-01-15,S002,P0010,167,95.58,10,0,139,2022,1,2,2022-W02
2022-01-15,S002,P0011,76,89.44,0,0,79,2022,1,2,2022-W02
2022-01-15,S002,P0012,40,59.43,0,0,54,2022,1,2,2022-W02
2022-01-15,S002,P0013,76,21.95,5,0,95,2022,1,2,2022-W02
2022-01-15,S002,P0014,60,109.95,10,0,89,2022,1,2,2022-W02
2022-01-15,S002,P0015,95,78.15,0,0,137,2022,1,2,2022-W02
2022-01-15,S002,P0016,134,89.22,10,1,114,2022,1,2,2022-W02
2022-01-15,S002,P0017,63,15.31,25,1,87,2022,1,2,2022-W02
2022-01-15,S002,P0018,85,29.8,5,0,117,2022,1,2,2022-W02
2022-01-15,S002,P0019,93,78.37,10,0,79,2022,1,2,2022-W02
2022-01-15,S002,P0020,54,109.39,20,1,90,2022,1,2,2022-W02
2022-01-16,S001,P0001,54,71.17,10,0,126,2022,1,2,2022-W02
2022-01-16,S001,P0002,117,75.2,10,0,160,2022,1,2,2022-W02
2022-01-16,S001,P0003,81,48.23,5,0,72,2022,1,2,2022-W02
2022-01-16,S001,P0004,113,98.37,20,1,136,2022,1,2,2022-W02
2022-01-16,S001,P0005,165,58.46,25,1,193,2022,1,2,2022-W02
2022-01-16,S001,P0006,121,44.29,5,0,118,2022,1,2,2022-W02
2022-01-16,S001,P0007,60,21.81,10,0,91,2022,1,2,2022-W02
2022-01-16,S001,P0008,68,45.72,5,0,117,2022,1,2,2022-W02
2022-01-16,S001,P0009,138,75.96,25,1,119,2022,1,2,2022-W02
2022-01-16,S001,P0010,35,94.62,25,1,56,2022,1,2,2022-W02
2022-01-16,S001,P0011,30,150.39,0,0,41,2022,1,2,2022-W02
2022-01-16,S001,P0012,109,76.94,5,0,91,2022,1,2,2022-W02
2022-01-16,S001,P0013,97,28.63,10,0,82,2022,1,2,2022-W02
2022-01-16,S001,P0014,91,64.56,10,0,93,2022,1,2,2022-W02
2022-01-16,S001,P0015,112,14.89,20,1,125,2022,1,2,2022-W02
2022-01-16,S001,P0016,72,36.49,5,0,95,2022,1,2,2022-W02
2022-01-16,S001,P0017,75,19.69,15,1,85,2022,1,2,2022-W02
2022-01-16,S001,P0018,114,66.05,5,0,142,2022,1,2,2022-W02
2022-01-16,S001,P0019,96,103.79,15,1,97,2022,1,2,2022-W02
2022-01-16,S001,P0020,90,116.95,10,0,85,2022,1,2,2022-W02
2022-01-16,S002,P0001,109,84.08,10,0,144,2022,1,2,2022-W02
2022-01-16,S002,P0002,118,33.24,10,0,113,2022,1,2,2022-W02
2022-01-16,S002,P0003,120,92.71,0,0,142,2022,1,2,2022-W02
2022-01-16,S002,P0004,107,33.85,20,1,99,2022,1,2,2022-W02
2022-01-16,S002,P0005,138,79.02,25,1,119,2022,1,2,2022-W02
2022-01-16,S002,P0006,96,63.89,0,0,87,2022,1,2,2022-W02
2022-01-16,S002,P0007,93,26.41,10,0,88,2022,1,2,2022-W02
2022-01-16,S002,P0008,66,24.28,10,0,96,2022,1,2,2022-W02
2022-01-16,S002,P0009,93,62.4,10,1,132,2022,1,2,2022-W02
2022-01-16,S002,P0010,133,88.88,10,1,115,2022,1,2,2022-W02
2022-01-16,S002,P0011,104,102.69,5,0,139,2022,1,2,2022-W02
2022-01-16,S002,P0012,57,60.92,10,0,75,2022,1,2,2022-W02
2022-01-16,S002,P0013,135,23.46,5,0,132,2022,1,2,2022-W02
2022-01-16,S002,P0014,11,91.99,5,0,16,2022,1,2,2022-W02
2022-01-16,S002,P0015,104,62.19,25,1,140,2022,1,2,2022-W02
2022-01-16,S002,P0016,108,103.17,0,0,145,2022,1,2,2022-W02
2022-01-16,S002,P0017,85,17.89,15,1,96,2022,1,2,2022-W02
2022-01-16,S002,P0018,128,29.83,0,0,117,2022,1,2,2022-W02
2022-01-16,S002,P0019,91,96.65,10,1,145,2022,1,2,2022-W02
2022-01-16,S002,P0020,45,113.37,10,0,53,2022,1,2,2022-W02
2022-01-17,S001,P0001,73,61.85,20,1,102,2022,1,3,2022-W03
2022-01-17,S001,P0002,112,87.82,15,1,246,2022,1,3,2022-W03
2022-01-17,S001,P0003,236,67.36,10,0,203,2022,1,3,2022-W03
2022-01-17,S001,P0004,31,85.21,10,1,45,2022,1,3,2022-W03
2022-01-17,S001,P0005,94,65.31,10,0,147,2022,1,3,2022-W03
2022-01-17,S001,P0006,97,43.59,0,0,113,2022,1,3,2022-W03
2022-01-17,S001,P0007,111,22.95,10,1,106,2022,1,3,2022-W03
2022-01-17,S001,P0008,88,46.96,0,0,109,2022,1,3,2022-W03
2022-01-17,S001,P0009,114,85.2,15,1,115,2022,1,3,2022-W03
2022-01-17,S001,P0010,65,103.06,20,1,76,2022,1,3,2022-W03
2022-01-17,S001,P0011,115,183.16,20,1,189,2022,1,3,2022-W03
2022-01-17,S001,P0012,66,78.83,10,0,100,2022,1,3,2022-W03
2022-01-17,S001,P0013,92,36.2,5,0,122,2022,1,3,2022-W03
2022-01-17,S001,P0014,187,95.67,10,1,237,2022,1,3,2022-W03
2022-01-17,S001,P0015,182,18.47,10,0,178,2022,1,3,2022-W03
2022-01-17,S001,P0016,67,35.07,5,0,83,2022,1,3,2022-W03
2022-01-17,S001,P0017,54,22.17,0,0,87,2022,1,3,2022-W03
2022-01-17,S001,P0018,91,61.35,0,0,101,2022,1,3,2022-W03
2022-01-17,S001,P0019,88,102.58,20,1,97,2022,1,3,2022-W03
2022-01-17,S001,P0020,68,118.32,0,0,73,2022,1,3,2022-W03
2022-01-17,S002,P0001,38,78.85,20,1,163,2022,1,3,2022-W03
2022-01-17,S002,P0002,121,37.72,15,1,177,2022,1,3,2022-W03
2022-01-17,S002,P0003,81,68.34,10,0,79,2022,1,3,2022-W03
2022-01-17,S002,P0004,178,40.55,20,1,159,2022,1,3,2022-W03
2022-01-17,S002,P0005,95,84.43,5,0,83,2022,1,3,2022-W03
2022-01-17,S002,P0006,89,83.19,0,0,157,2022,1,3,2022-W03
2022-01-17,S002,P0007,173,27.99,25,1,168,2022,1,3,2022-W03
2022-01-17,S002,P0008,93,23.98,5,0,91,2022,1,3,2022-W03
2022-01-17,S002,P0009,101,61.78,15,1,130,2022,1,3,2022-W03
2022-01-17,S002,P0010,117,90.74,10,1,139,2022,1,3,2022-W03
2022-01-17,S002,P0011,163,103.26,20,1,185,2022,1,3,2022-W03
2022-01-17,S002,P0012,45,54.93,5,0,47,2022,1,3,2022-W03
2022-01-17,S002,P0013,83,23.4,5,0,131,2022,1,3,2022-W03
2022-01-17,S002,P0014,43,95.31,10,1,50,2022,1,3,2022-W03
2022-01-17,S002,P0015,83,70.6,0,0,104,2022,1,3,2022-W03
2022-01-17,S002,P0016,96,83.3,5,0,92,2022,1,3,2022-W03
2022-01-17,S002,P0017,110,22.06,0,0,95,2022,1,3,2022-W03
2022-01-17,S002,P0018,61,26.56,10,0,98,2022,1,3,2022-W03
2022-01-17,S002,P0019,183,96.69,20,1,189,2022,1,3,2022-W03
2022-01-17,S002,P0020,38,112.02,0,0,37,2022,1,3,2022-W03
2022-01-18,S001,P0001,101,69.63,10,0,102,2022,1,3,2022-W03
2022-01-18,S001,P0002,260,80.79,15,1,232,2022,1,3,2022-W03
2022-01-18,S001,P0003,146,54.89,10,0,128,2022,1,3,2022-W03
2022-01-18,S001,P0004,93,94.09,10,0,85,2022,1,3,2022-W03
2022-01-18,S001,P0005,148,70.05,10,1,173,2022,1,3,2022-W03
2022-01-18,S001,P0006,99,35.88,10,1,86,2022,1,3,2022-W03
2022-01-18,S001,P0007,91,25.36,0,0,104,2022,1,3,2022-W03
2022-01-18,S001,P0008,137,40.74,20,1,118,2022,1,3,2022-W03
2022-01-18,S001,P0009,173,120.89,10,1,247,2022,1,3,2022-W03
2022-01-18,S001,P0010,138,133.09,10,0,117,2022,1,3,2022-W03
2022-01-18,S001,P0011,84,161.26,20,1,125,2022,1,3,2022-W03
2022-01-18,S001,P0012,51,69.36,5,0,62,2022,1,3,2022-W03
2022-01-18,S001,P0013,61,32.16,0,0,71,2022,1,3,2022-W03
2022-01-18,S001,P0014,85,64.24,15,1,109,2022,1,3,2022-W03
2022-01-18,S001,P0015,78,13.88,25,1,123,2022,1,3,2022-W03
2022-01-18,S001,P0016,103,41.83,5,0,122,2022,1,3,2022-W03
2022-01-18,S001,P0017,130,26.83,5,0,149,2022,1,3,2022-W03
2022-01-18,S001,P0018,129,62.83,10,0,143,2022,1,3,2022-W03
2022-01-18,S001,P0019,54,98.97,10,1,54,2022,1,3,2022-W03
2022-01-18,S001,P0020,56,111.25,10,0,70,2022,1,3,2022-W03
2022-01-18,S002,P0001,82,69.62,5,0,69,2022,1,3,2022-W03
2022-01-18,S002,P0002,45,27.53,10,1,72,2022,1,3,2022-W03
2022-01-18,S002,P0003,70,68.37,5,0,64,2022,1,3,2022-W03
2022-01-18,S002,P0004,158,43.2,10,0,140,2022,1,3,2022-W03
2022-01-18,S002,P0005,109,81.14,20,1,124,2022,1,3,2022-W03
2022-01-18,S002,P0006,117,53.38,25,1,104,2022,1,3,2022-W03
2022-01-18,S002,P0007,44,21.38,10,0,45,2022,1,3,2022-W03
2022-01-18,S002,P0008,136,27.01,15,1,150,2022,1,3,2022-W03
2022-01-18,S002,P0009,123,51.39,20,1,107,2022,1,3,2022-W03
2022-01-18,S002,P0010,75,89.7,0,0,86,2022,1,3,2022-W03
2022-01-18,S002,P0011,110,95.79,20,1,176,2022,1,3,2022-W03
2022-01-18,S002,P0012,79,66.69,0,0,71,2022,1,3,2022-W03
2022-01-18,S002,P0013,31,19.0,0,0,42,2022,1,3,2022-W03
